数据集名称,所使用数据量条数,平均绝对误差,均方根误差,决定系数
田螺,303,0.0864310386672291,0.0975321219254386,0.161947536760922
甲鱼,613,10.71721456533136,11.047558109080322,0.0042951816104759
番杏,27,1.0035574850389664,1.2288883160461088,0.4462216430450838
白条乌鸡,353,0.5806012206180933,0.7468575807303865,0.1658193727462884
白条乳鸽,353,1.3334217153907653,1.5349332923594865,0.1087662105087823
白条兔,48,0.2953633847155882,0.3883701062212822,0.3261940746637238
白条湖鸭,353,0.0610093543636853,0.0967377362697243,0.1599354163472499
白条猪,712,0.8466243340921754,1.073810004287915,1.5285733097836207e-05
白条鹅,353,0.6886756154607544,0.711962381537565,0.1602395123169578
白瓜子,26,0.1116568047337281,0.1318342752630071,0.7206759782070323
白芝麻,26,0.0590216962524654,0.068588665220375,0.6674323892519973
白芸豆,26,1.022189349112426,1.2355690062601803,0.5443823735548134
白薯干,26,0.1972071005917156,0.2782617217635522,0.4200288088642661
白虾,1041,3.001266977528555,3.7965636062140216,0.109118864777929
白虾（笼装）,613,4.465338383604788,5.489575787256982,0.6111927535890379
白虾（精品）,263,2.4687084903805343,3.125651742277633,0.0499303753110962
白蛤,303,0.1838641533365709,0.2302641720312935,0.5778687689487216
百合,27,11.301442590331476,14.041098247155832,0.9156640658895168
百香果,26,0.3942301117685731,0.816001379380304,0.1108737229080926
盖菜,252,0.7554222535168317,0.914937851460566,0.0697712218086815
石斑鱼,271,4.427025893267398,5.398376583069093,0.0002036169521261
福临门大豆油,26,0.953278106508876,1.356081924296736,0.0891110215546194
福临门花生油,26,0.196055226824456,0.2663587966390596,0.3049249597423574
福临门菜籽油,26,0.0,0.0,1.0
福临门调和油,26,0.0,0.0,1.0
福临门非转基因大豆油,26,0.4662721893491129,0.6378538968199239,0.3001635284139115
福临门非转基因玉米油,26,0.5601288625904011,0.9274222509505504,0.5206630392965099
福临门非转基因葵花籽油,26,0.704063116370807,1.267930025010635,0.4271117202600605
福稻梁源长粒清香米,6,0.0,0.0,1.0
秋然香米,26,4.440892098500626e-16,4.440892098500626e-16,0.0
秋葵,27,1.483946095057206,1.807265181023739,0.2441062794348507
空心脆枣,26,0.1053714661406968,0.1283278899432156,0.7429748917748924
空心菜,252,1.9708930550403168,2.280154401538496,0.0992916460024097
穿心莲,252,0.8458219339575901,1.0995603006318908,0.0017166405020321
箱鸡蛋,713,103.31778275229212,104.23594027985769,3.0968372034867464e-05
精牛柳,353,1.209795557298299,1.4193078716853678,0.2121542684172842
紫米,26,0.0,0.0,1.0
紫苏叶,124,0.7244412527600822,0.8686639223395698,0.5932380523119909
紫菜头,27,0.3244471577804911,0.3571266935850031,0.0289683814879639
紫豇豆,27,8.334705075445816,8.841433948473151,0.0859031526203736
紫贝天葵,27,0.8631981187536745,1.133457521506336,0.1470262114934243
红小豆,26,0.1937541091387241,0.2288165246925723,0.5809456152813954
红提,9,0.4759259259259257,0.5508411076943386,0.878305109922757
红星斑,205,2.201529099883775,2.674785473518944,0.5161490596039806
红芸豆,26,0.1538040762656148,0.1932537413531974,0.783328374718694
纯排骨,353,1.7108493010203722,2.2059300656016805,0.0072544462295803
纯瘦肉,353,0.6447234632519115,0.7687778123762331,0.012343611002883
纯腔骨,353,0.590186718384846,0.6966491001846079,0.0025628798860829
纯通脊,353,0.8419068066019909,0.9869159486100147,0.0170755033725932
绿宝大豆油,26,1.3899145299145297,1.711123794961399,0.2867355798124356
绿宝花生油,26,0.3521814595660746,0.4200594804630526,0.6623349532122367
绿宝调和油,26,0.0,0.0,1.0
绿茶南瓜子,26,0.0,0.0,1.0
绿豆,26,0.0938303747534518,0.1071810207226811,0.0657764411027577
罗氏虾,110,2.421268460818087,2.702000699108056,0.0590264391072429
罗非鱼,303,0.2406504561839043,0.2876162743853248,0.7122187503087763
羊上脑,353,1.389871168633359,1.7058989740308417,0.475833584368712
羊头,353,0.057080792323936,0.1307149072054613,0.0712682253378652
羊宝,298,1.7135952680659832,2.0839206163174087,0.6826758947477136
羊小腿,353,0.4632139979464392,0.5495673906613232,0.2694867260908697
羊尾巴油,353,0.0836902484283628,0.1058535110652467,0.5121454982615843
羊心,353,0.3003543546462951,0.4108212762417887,0.2472071287074325
羊排骨,353,1.1776964073977794,1.3539419338052432,0.2972092424104552
羊肉片,353,1.5601271266506225,1.7422303123578828,0.3604868463083558
羊肚,353,0.1864099692744915,0.2275850928670889,0.7796589462169053
羊肝,353,0.0065684437808986,0.0260311398765096,0.0322340298718335
羊肠,353,0.10678928619384,0.1367503523427383,0.3399602320871455
羊腩,353,0.9444160267059584,1.066382392201079,0.6690834128589687
羊腰子,353,0.6387847754803218,0.7925491045622496,0.7963796331498143
羊腰窝,353,1.11080270086371,1.3713998965781171,0.5807809908728622
羊腱子肉,353,0.9486403089820272,1.086200558600764,0.5958027850202248
羊蝎子,713,5.4885762113740215,5.75432390547769,0.0222881136508208
羊蹄,353,0.1767748279329607,0.2513974654819032,0.2542259244080346
羊里脊,353,1.3941125424302565,1.7010572450046224,0.490444892714337
羊鞭,298,1.1233410092713352,1.3379862470673547,0.6875441038665402
羊骨头,353,0.0638415824483266,0.0790688265374417,0.4315648074184794
美杏仁,26,0.3420197238658782,0.4039014207197525,0.6796508997014444
老家辽星长粒香,13,0.0546153846153846,0.0623243092751714,0.6380802734590361
肉鸡,353,0.2212530940850776,0.2410596483235678,0.0497383738722254
肥牛,353,1.35209674335899,1.5368738317501949,0.0263518072033454
肥膘肉,353,0.2737677571004506,0.3189598215213698,0.052574716104088
胖头鱼,613,1.020674289368146,1.1770623696024152,0.0084883177458171
胡桃,26,0.5685285996055227,0.6729342461721418,0.67987432389252
腔排骨,353,0.998640496548705,1.3107000010081171,0.0047816475176841
芥兰,252,1.0164630728666513,1.221892387979011,0.1277723999569295
芦笋,27,2.512598923710034,3.1227202993325465,0.5750892093560953
芦荟,27,1.559934578453097,2.0480460091068218,0.2316399158212142
花生,26,0.1819999999999999,0.2125931748390942,0.0084413793103446
花生米,26,0.5532531229454307,0.6009240637888449,0.0049011861288037
花蛤,303,0.1092253450788448,0.190175886082689,0.4569224620310735
花螺,221,1.772117938532631,2.18243117382199,0.4205711404677309
苋菜,252,1.90480301910853,2.1199374373852327,0.021437623625568
苤蓝,27,0.5120336453669787,0.5814827128508357,0.1885068511735181
苦菊,252,1.0276670782445818,1.26562725594258,0.0031919386247341
茼蒿,252,3.0398250565030653,3.769404745564688,0.0601383456427532
荆芥,146,1.0247029881377494,1.2428885378043546,0.2006250100706242
草鱼,923,0.6733525490607424,0.7484954296697521,0.0581626026166337
荔浦芋头,27,0.2821326821326821,0.3750906973634334,0.5251610195360197
荞麦面,26,0.018145956607495,0.0472477210036574,0.034197333333333
荠菜,136,1.069399636088871,1.3963090662447293,0.0312497530983663
荷兰豆,27,1.0076576372872668,1.256976401627705,0.5287183009298395
莜麦面,26,0.0,0.0,1.0
莲子,26,0.517112426035504,0.7128391438258805,0.005061839246922
菊花菜,252,1.2231621122606868,1.699418701504826,0.1539781898201073
菊苣,27,5.600678334011668,6.8932517497370585,0.3944508347222317
菜心,252,0.8626870837470467,1.0942953154665152,0.0120750305861605
菠菜,252,1.2151283545079994,1.4119217080207085,0.0002611641421104
菠萝蜜,26,0.3531426692965155,0.5461270006644067,0.0295057628025137
葡萄干,26,0.2603550295857996,0.4165624327217104,0.0763590551181109
葵花籽,26,0.6825312294543064,0.7852751541457339,0.384764980680339
蒿子秆,252,1.1391836989709474,1.4330292673599403,0.0013159191418731
蓝莓,17,1.801730103806228,2.468497014106057,0.2821544964831574
薄皮核桃,26,0.1155108481262326,0.1352194019122899,0.6768580973129996
薏仁米,26,0.0,0.0,1.0
虹鳟鱼,303,0.3946786872124053,0.4739309461629788,0.8797821449242824
虾仁,267,1.2822230591442925,1.5944231537943874,0.7640284079564406
蚕蛹,303,4.639089466891122,5.68975833862677,0.1136450426622111
蚕豆,59,0.6059162547424938,0.6746335099611374,0.7423259611960304
蚕豆仁,27,1.748488822562897,2.037797005534355,0.5476050245683928
蛇果,26,0.4495857988165682,0.5358731438488852,0.6380043304843304
蛏子,303,1.0586451684451457,1.4301722428494363,0.263889562051244
西柚,26,1.4786982248520708,1.6687157029597357,0.0041435286828704
西洋菜,27,0.3984805318138651,0.4769962657353174,0.6909088395880849
话梅,26,0.7950374753451677,0.942017363263024,0.679935879537
豆尖,27,1.817489711934156,2.150206605880417,0.4274879200677021
豇豆,26,0.0,0.0,1.0
豌豆苗,252,1.352246566997089,2.097144152052018,0.0585725100569265
象拔蚌,205,4.360982703518445,7.069296352984287,0.165864291849187
赤贝,259,0.0,0.0,1.0
车厘子,15,18.57261904761904,29.524671886407138,0.1186339784033
通脊,353,0.6953335858911823,0.842541278351859,0.0187753201536455
释迦,12,3.067365967365967,3.6911484032176944,0.4195446683494021
金手指,2,0.0,0.0,1.0
金果,24,2.269447463768117,2.6628609137115946,0.5598406141530089
金鲳鱼,613,1.7207452021090424,2.2712119252257432,8.141966710684123e-05
金龙鱼东北大米,26,4.440892098500626e-16,4.440892098500626e-16,0.0
金龙鱼大豆油,26,1.0789743589743597,1.479309303620812,0.0379476440698542
金龙鱼调和油,26,0.3221932938856015,0.4714257195709392,0.2913408805031463
金龙鱼非转基因大豆油,26,0.3933859303090074,0.5161305992956199,0.3475355877616778
金龙鱼非转基因玉米油,26,0.5601288625904011,0.9274222509505504,0.5206630392965099
金龙鱼非转基因葵花籽油,26,0.7409151873767237,1.3548511227289983,0.4088935678086084
钉螺,303,0.75553978420146,0.7991203865330294,0.1361756752960281
银芽,27,0.275161669606114,0.4344685124910914,0.1386031574059743
长寿果,26,0.2266508875739641,0.2818535437391965,0.3897454545454547
青柚,26,0.0,0.0,1.0
青苹果,26,0.5900907297830373,0.7145318877002158,0.6625414487085473
青蒜,252,0.792646982876644,0.9887827882927764,0.0098450865298926
青蛤,303,0.4384746725210017,0.5106465050352909,0.6791064700695713
青豆,59,0.4078490128678836,0.489744650489151,0.7534662878946974
青豌豆,26,0.0,0.0,1.0
青鱼,303,0.0809667247520835,0.120948253410475,0.2270353262736618
非转基因九三大豆油,26,0.7189349112426033,0.8694653643037578,0.7656874216720158
面包蟹,303,6.088491445678358,8.236831862707385,0.8522111847499421
韭黄,27,0.6748895822969895,0.770029774665746,0.354357688614597
首农双河秋田小町,26,4.440892098500626e-16,4.440892098500626e-16,0.0
首农双河长粒香大米,26,4.440892098500626e-16,4.440892098500626e-16,0.0
香椿,29,3.579313742143708,4.422486839101367,0.7939003639045363
香芋头,27,0.5794298979484164,0.719738745853745,0.6654727976043444
香芹,252,0.7023097026497503,0.8637031193955913,0.0189573367575803
香葱,252,0.4802302388235055,0.7574854420619681,0.1923014520647991
香蕉干,26,0.0759829059829059,0.1012508877729928,0.7855264130668388
香蕉西葫,27,2.2668520779631893,2.7225508067676247,0.5515722630067028
马蹄笋,23,1.5186200378071837,1.7232512473983816,0.0051198975185674
高山娃娃,27,0.5943894240190537,0.820055125653623,0.009104581623531
高粱米,26,4.440892098500626e-16,4.440892098500626e-16,0.0
鱼腥草叶,27,0.7332881110658888,0.929114858602876,0.2008730507587652
鱼腥草根,27,1.0628996517885407,1.3126501122955716,0.3006104224283512
鱿鱼,613,2.802165692220487,2.9618676720521395,0.0756301969316138
鲁花花生油,26,0.4257041420118351,0.5248025833390013,0.7233545319465087
鲁花非转基因大豆油,26,0.1706929651545054,0.3628639096996625,0.109909333333332
鲍鱼,923,2.489017735805562,2.9649418265568186,0.0105363769207998
鲍鱼果,26,0.0,0.0,1.0
鲐鲅,303,0.1463743030605149,0.1631090377796622,0.6019007604465427
鲟鱼,303,0.8144132617115477,1.1090184388719526,0.5856740828253992
鲢鱼,613,0.3427278460969372,0.3702806096521525,0.0288341382094474
鲤鱼,613,0.3619537000899626,0.4265922403591508,0.1562994860399436
鲫鱼,923,1.1279576646243958,1.3460933297937852,0.0100730576498555
鲶鱼,303,0.0,0.0,1.0
鲽鱼,269,0.1411560399336449,0.1767911025402752,0.278580589344611
鳕鱼,303,0.0,0.0,1.0
鸡头,353,0.0,0.0,1.0
鸡心,353,0.1987623247768635,0.2275876837246081,0.5892526013183386
鸡排腿,353,0.1019116097154981,0.1232366119593359,0.7840451479837878
