数据集名称,所使用数据量条数,平均绝对误差,均方根误差,决定系数
后肘（去骨）,299,0.8082116348282067,1.0927875795958366,0.0006324990417975
后肘（带骨）,299,0.456727572325022,0.609505342592054,0.0070734395240475
后臀尖,713,0.7057871116267611,0.8771829219466469,0.0062358135378266
啤梨,26,0.733323494985475,0.8789080773036404,0.6826640859619022
嘎嘎纯长粒香米,13,0.0,0.0,1.0
嘎鱼,613,1.183303792723084,1.4075302927822295,0.1461209478844259
国产杏仁,26,0.7019617396085815,0.873867111649442,0.7956563441131971
基围虾,303,50.5088961987744,60.30017533028314,0.2593444828168496
墨鱼,303,0.3675702422754789,0.4349731335441713,0.8875312022963112
夏威夷果,26,0.586445721632707,0.7443235600899565,0.644080900942769
多力葵花籽油,26,1.1891328035450397,1.475298586079566,0.7806703684824305
多宝鱼,303,1.8917258867557016,2.232577195504061,0.8532210544439548
多春鱼,241,0.4526513613273908,0.6009755128438249,0.2142780064001733
大榛,26,0.7554729179259413,0.8914968661645689,0.1420961855972483
大豆油,26,4.9048584591934254,5.992968709882703,0.0034991598198174
大雁蛋,258,0.7137461695213665,0.8880713339981589,0.3619471286831113
大麦,26,0.0,0.0,1.0
夹豆,27,0.8083896383672672,1.1332031571043202,0.6606326231094058
奶白菜,252,0.7379548413592136,0.8665975268951024,0.0647270908785269
奶花豆,26,0.2396449704142011,0.2844855145464638,0.594176820405719
好面缘面粉,26,0.0230435670345265,0.0281538036705064,0.3911109285052552
姬娜果,26,0.6605634543113192,0.8970605616913264,0.4893798917659326
孢子甘蓝,27,2.0599716612642287,2.671775502956407,0.4656382212305473
宏盛鑫源长粒香大米,6,0.0,0.0,1.0
小公鱼,249,0.5354243024935453,0.7840761519464263,0.0242002375049605
小河虾,459,10.12492714291204,11.322175922615775,0.0065505115539367
小海白虾,268,0.7885504016440802,0.8508263814216841,0.0277672742584379
小玉米,26,0.0,0.0,1.0
小白菜,252,0.8643972124285084,1.0729660264244458,0.0267461812396007
小米,26,0.1587290741373419,0.1797369029063569,0.6564665803985281
小米面,26,0.044694064443874,0.090654718182098,0.1111110592344456
小红扇贝,303,0.9885000693188086,1.143793743839416,0.2605791030542879
小里脊,353,1.0119727075380274,1.2001342939073671,0.0048426569479286
小青龙虾,271,7.451839285936015,8.287340030572407,0.8422585669931694
小黄花鱼,303,0.0,0.0,1.0
小龙虾,336,4.181592456878666,4.947647266649538,0.0160189345514819
山楂干,26,0.1426102215043371,0.1961161707955711,0.4378376334157421
山竹,26,3.7054761524512654,4.615460516042936,0.0035572442550442
山鸡蛋,318,0.0477275330470323,0.0632340839687126,0.6796129049828361
巴旦木,26,0.453108479914608,0.5382419803761564,0.6799996825148189
帝王蟹,303,31.36623752412653,39.36747745546777,0.0036702343010844
带子,303,0.4917646357482418,0.5876264827695756,0.4989791224575907
带鱼,1853,3.845037241351472,4.38467231155778,0.0189600368147915
平鱼,1233,10.712526550760462,12.535963989162408,0.0026034591722826
开心果,26,0.1830670577746871,0.2479369384900464,0.2612344459334339
快菜,252,0.7262259563288672,0.906610970775163,0.0284758441754038
情人梅,26,0.1132771199786521,0.1345604950940392,0.6799996825148185
慈姑,27,0.7555796593827914,1.0076248496012654,0.2092313957668097
扇贝,923,3.404607234064187,3.915369714462967,0.142246011914048
护心肉,353,0.6858207012090182,1.0429196242029783,0.2438378356815337
散生菜,252,1.1962841359401928,1.3766104263338694,0.0701552292240431
散鸡蛋,353,0.3539655485172387,0.4391030723789147,0.0002440828423445
整牛,353,1.9753113601990508,2.4488062727540867,0.0195261585398918
整羊,353,1.7455369163001389,2.0849647409713308,0.3086539164650291
文蛤,303,0.2814123862072371,0.3157509041871197,0.0001385283149318
新奇士,26,0.7663041302866799,0.9550368488893204,0.7622938482686672
新疆干枣,26,0.2184436677091271,0.2542409308322119,0.6461895318587014
方正富硒米,3,0.0,0.0,1.0
无籽红提,16,2.8188233137829912,3.596970324238786,0.0525806489003586
无花果,26,0.966133509075876,1.1160477340819994,0.4161897866176419
普核桃,26,0.1552248702652108,0.2363429610504544,0.2133332337301394
月牙骨,47,0.0,0.0,1.0
朝天椒,27,1.957224912979325,2.4947932824729366,0.0392183636344406
木耳菜,252,1.8010895877721014,2.04332596396401,0.1216211202522182
李子,3,0.4444444444444452,0.5443310539518184,0.6666666666666654
杏核,26,0.5808848650495387,0.7112954051900421,0.8061750605442091
杏肉,26,0.2011369356511402,0.2660248961727373,0.3066665234870758
松子,26,0.3572462464344404,0.4233568675139184,0.7620811365825635
松花江大米,26,0.0175887624503955,0.0201473913039892,0.5333330843253494
松花江秋天小町米,26,4.440892098500626e-16,4.440892098500626e-16,0.0
松花蛋,353,0.1358804832972442,0.1876259985876231,0.1431162751118936
松花鱼,303,0.2088366671805758,0.3821294616108192,0.0167789687647714
柑橘,11,0.4534286352468175,0.6896280470405595,0.2121841599690314
柠檬,26,1.0900148181691376,1.30744165222076,0.711110779100464
柴鸡蛋,353,0.3356732556597438,0.4336424490514367,0.0855426632996602
树莓,12,11.424045138888886,18.594247315156128,0.4957443570051454
核桃仁,26,0.2118209771096685,0.2551251476569727,0.7333329909473536
桂圆,26,0.2074230334591429,0.2489295200916909,0.7646688065292035
桂鱼,303,13.877914081133143,16.124827675297723,0.0789539727502971
梅花肉,353,0.7037903283384968,0.856189675141806,0.0720209251974758
梅花骨,353,0.7093956285554851,0.899291462452149,0.0095830419083157
棒骨,353,0.4513919982380547,0.5705564215160053,0.0218192406743138
椰青,26,0.3215224304223279,0.4280785344436585,0.8008587072045028
榴莲,42,4.350410066535458,5.505051595228506,0.1832856914393844
樱桃萝卜,252,0.9433929315881224,1.1940786822214955,0.0042830493932799
武昌鱼,303,0.9395648738058467,1.0416895680930471,8.133963138157174e-05
母梭子蟹,303,13.54185204024655,16.6575997462688,0.5692487542795616
母河蟹,500,5.8463298963123,7.17828538522594,0.075768953314505
毛榛子,26,0.2118209771096685,0.2551251476569727,0.7333329909473536
毛豆仁,27,1.2529956119317291,1.6109979582885092,0.4973474459740955
毛钳,303,0.1879874464978608,0.2711721509361784,0.0939318477091871
水萝卜,235,0.5071967842548865,0.6457155321267146,0.093830356664178
汇福大豆油,26,1.240801009980533,1.5976741527172915,0.0562571307723154
江米面,59,0.0749784544671071,0.074989226459759,0.0
沙葁,27,0.737315988620985,0.8491450474461553,0.5967832082400222
油菜,252,0.6020860781249244,0.720825471293556,0.037002756793764
油麦菜,252,1.2141592667237842,1.5146954675449094,0.0771529857771676
法香,27,1.39917695473251,1.6651977320397378,0.3469508341089145
波士顿龙虾,303,8.702664786926825,11.430105930764062,0.1831260043625403
泥鳅,303,2.541210594438752,2.910943588886552,0.0723447978180903
活珠子,318,0.0560064978834229,0.0631250763311486,0.5417617203697997
海虹,303,0.0977711087292984,0.1403481271084247,0.209089585376781
海蜇丝,303,0.2857651747536104,0.356737318802148,0.7476783847033414
海蜇头,303,0.5261564276534308,0.6341343792110821,0.6475779263912534
海蜇皮,303,0.5402122076658278,0.6913478977124778,0.730667876730041
海螺,923,6.965454024985955,8.21081044587137,0.0602663348075921
海鲈鱼,303,0.4867081640285923,0.6124556444327909,0.4351368072212461
淘汰鸡,713,0.5314153939423436,0.6401480108977281,0.0018001869257598
淡水鲈鱼,303,2.737310717166566,3.046619232223283,0.1126517238894322
清江鱼,303,0.6149942121485158,0.7266371848936649,0.75934135770131
澳柑,9,0.585104229912973,0.821410825434828,0.1185165278151038
澳洲龙虾,137,18.57596690932856,22.921564203564603,0.0287979590642487
火参果,26,0.3415393914644921,0.5942350845807126,0.0928642580931125
火龙果,26,0.2844577015058737,0.4413293713470518,0.1526355215472608
熟腰果,26,0.2079718919749386,0.3949383915613305,0.0237036926366819
熟鸭蛋,353,0.2467229580983334,0.3339411899503366,0.0005274455088583
燕鲅,303,1.090962094245549,1.4944873153734517,0.0715877597340587
燕麦,26,0.0,0.0,1.0
爆花玉米,26,0.0,0.0,1.0
牛上脑,353,1.743481036248248,2.109253464310884,0.0635367296556286
牛前腱,353,1.067387560238525,1.645603595079023,0.355986307100815
牛前腿,353,1.7746784990097104,2.1360524910203957,0.0471385222151196
牛后腱,353,1.1295804807534515,1.711631845770362,0.3299716607251464
牛后腿,353,1.7545113163776145,2.1297669188779347,0.0481515770262946
牛宝,353,0.6494647120837599,0.7934729614247557,0.190898227982744
牛尾,353,0.8532542832427238,1.0125628919950256,0.02233302170939
牛尾巴鱼,303,0.210198165475438,0.2712783587208752,0.329056291390667
牛心,353,0.5283761244101334,0.62523997961266,0.6911860396553762
牛心管,353,2.9154458673253774,3.365214576973684,0.7492990656518397
牛排骨,353,0.6587355458212634,0.9325569045352916,0.0577535906973413
牛板筋,353,0.4583828969128419,0.5560575525591489,0.5583373585704217
牛林,353,1.7589446821332846,2.1437066671163323,0.0694741157571695
牛柳,353,0.8716852360250131,1.101354419973348,0.3442243456925248
牛油,353,0.0,0.0,1.0
牛油果,26,3.0446316987524846,3.86196796985797,0.0027228178888274
牛百叶,353,0.4161484118708312,0.5030162176972013,0.8662584692943484
牛筋头巴脑,353,1.5607996450284083,2.0144966127840704,0.102283364515869
牛肚,353,0.5065146097948412,0.5551646850723457,0.5096683815186372
牛腩,353,1.7181144463521856,2.123420094652298,0.0557131845210503
牛腰子,353,0.9647231028344848,1.2755705129799746,0.4650165552519896
牛腰窝,353,1.3078575719764924,1.5210382914452718,0.0006501040450427
牛舌,353,1.033294528722121,1.3014407142068247,0.9385808369629852
牛蛙,303,1.2904168520627346,1.5530723464647742,0.2799328104479542
牛蹄筋,353,0.6103869871839692,0.7302849281775072,0.7584665992303575
牛金钱腱,353,1.5028322557975613,2.6264211780105144,0.0126050092645282
牛鞭,353,1.242628283072996,1.9854525108589436,0.2935991402653316
牛骨,353,0.0566414898527434,0.1016933359085217,0.1451752696455978
猕猴桃,22,1.3139498352234855,1.7519275516354016,0.7905096429678415
猕猴桃干,26,0.0,0.0,1.0
猪口条,353,0.7739874632297205,0.9292829872825936,0.6366508783016394
猪头,353,0.3429404986287547,0.4139498107973867,0.1555597067886815
猪尾巴,353,0.8676340072919687,1.2022503758318333,0.8016711149031993
猪心,353,0.7172003531172169,0.9673100114625318,0.1745295261558147
猪板油,353,0.2706790549288168,0.3075176697210344,0.5586776371624923
猪皮,353,0.503681116423073,0.7003537713381459,0.3704811561914846
猪耳,353,0.5174742566783678,0.663800700833887,0.7371404216849333
猪肚,353,1.1751214842574769,1.5049696315534349,0.4323584196025377
猪肝,353,0.3822257684996482,0.5230383444072514,0.1681433592148737
猪肠,353,0.6501880000063925,0.7954310514234645,0.4157275677761483
猪肠头,353,0.5105162600935033,0.6215457202187017,0.3455351538099624
猪肺,353,0.2193168855178037,0.3853897730442948,0.0176179695576162
猪脑,353,1.019919661107069,1.3117072073322025,0.1696035478506883
猪腰子,353,1.9927235870380295,2.808127721447635,0.0096220268615171
猪蹄,353,0.4682798649558344,0.6210387610187565,0.7325657680963495
猫眼螺,303,0.6045001213862242,0.6878305768069479,0.24103024921236
猫眼豆,26,0.0,0.0,1.0
玉米渣,26,0.0,0.0,1.0
玉米面,26,0.0,0.0,1.0
玫瑰香黑提,2,0.0,0.0,1.0
玫瑰龙虾,130,8.847065789513874,11.152856865574057,0.0871132875782815
珍宝蟹,273,13.044466860780473,14.554082913833165,0.0064949901139103
球茎茴香,27,1.7957853453752035,2.348137076903868,0.0734158375801206
琵琶虾,146,9.965514860757445,13.8110442901358,0.1240288633501898
甜豆,27,1.1704538131334052,1.3265802514898966,0.067401905100776
生腰果,26,2.0429555070826,2.418787610621258,0.2602364929475147
生蚝,613,0.8548155132597822,1.139918297761761,0.126367363005846
生鸭蛋,353,0.3113352224700912,0.3644907435050648,0.119847623429914
田满村稻花香米,26,0.0226554239957305,0.0269120990188078,0.6799996825148187
田螺,303,0.0862207883849493,0.0975254209508621,0.1620626901118906
甲鱼,613,10.71721456533136,11.047558094627083,0.0042951842157863
番杏,27,1.0047144742645613,1.228821431776735,0.446281922001862
白条乌鸡,353,0.5802246137119835,0.7468569360154751,0.1658208129364157
白条乳鸽,353,1.333363124493622,1.5349329786585222,0.1087665747993634
白条兔,48,0.2979905262943667,0.3883030186831456,0.3264268427150879
白条湖鸭,353,0.0613965797413284,0.0967327586630302,0.1600218645871443
白条猪,712,0.8466585178336975,1.0738098940668264,1.549101969000599e-05
白条鹅,353,0.6886174027960058,0.7119617052234043,0.1602411077429363
白瓜子,26,0.1099096758803467,0.1311583751645086,0.7235327643854564
白芝麻,26,0.0566385599893258,0.0672802475470194,0.67999968251482
白芸豆,26,1.022189349112426,1.2354974071879865,0.5444351765208562
白薯干,26,0.1984512688436368,0.2779421419747611,0.4213602218613811
白虾,1041,3.001293286590786,3.796563591630597,0.1091188716220643
白虾（笼装）,613,4.465267245353579,5.489575758170412,0.6111927577092356
白虾（精品）,263,2.4689295291272013,3.1256514647505265,0.0499305440247497
白蛤,303,0.1834400655059127,0.2302613338049498,0.5778791752276142
百合,27,11.299100877027795,14.04112075245431,0.9156637955393122
百香果,26,0.4022465799948654,0.8158924636388813,0.1111110592344469
盖菜,252,0.7553501258029526,0.9149368187808428,0.069773321684326
石斑鱼,271,4.427270801521262,5.398376431728507,0.0002036730096337
福临门大豆油,26,0.9586961224106114,1.3560164053964685,0.089199038364428
福临门花生油,26,0.201136935651139,0.266024896172737,0.3066665234870769
福临门菜籽油,26,0.0,0.0,1.0
福临门调和油,26,0.0,0.0,1.0
福临门非转基因大豆油,26,0.4712905553882157,0.6377145893481303,0.3004691840000019
福临门非转基因玉米油,26,0.5647430675025208,0.9273266361229732,0.52076187099531
福临门非转基因葵花籽油,26,0.7092262813268857,1.26786013827526,0.4271748723069604
福稻梁源长粒清香米,6,0.0,0.0,1.0
秋然香米,26,4.440892098500626e-16,4.440892098500626e-16,0.0
秋葵,27,1.486849604672125,1.8072196856181897,0.2441443361172611
空心脆枣,26,0.1067236684368955,0.1276334277068211,0.7457492108999012
空心菜,252,1.9709081961757124,2.280153987164286,0.0992919733752207
穿心莲,252,0.8460294180543841,1.0995594413451195,0.0017182007827168
箱鸡蛋,713,103.31778275229216,104.23594027872537,3.096839375982263e-05
精牛柳,353,1.2099828304343108,1.4193075324284226,0.2121546450545304
紫米,26,0.0,0.0,1.0
紫苏叶,124,0.725021467471317,0.8686594298917825,0.593242259582581
紫菜头,27,0.3232298124169863,0.356895841365314,0.0302233554607773
紫豇豆,27,8.334705075445816,8.841424781378661,0.085905048151772
紫贝天葵,27,0.8653022896125059,1.133384842139164,0.147135596461834
红小豆,26,0.1951027265026893,0.2284277963958681,0.5823682391617332
红提,9,0.4746812386156647,0.5500135049471374,0.8786705124501732
红星斑,205,2.201192222005357,2.674784939738451,0.5161492527186584
红芸豆,26,0.1538809249933792,0.192793396908841,0.7843594003539706
纯排骨,353,1.7109659485495392,2.205929847321852,0.00725464269666
纯瘦肉,353,0.6446726126443785,0.7687771860441467,0.0123452203121656
纯腔骨,353,0.5900844701234184,0.6966484090041354,0.0025648590997725
纯通脊,353,0.8416950589769578,0.986915460716254,0.0170764752134301
绿宝大豆油,26,1.3941118498856793,1.7110720071171377,0.2867787536235188
绿宝花生油,26,0.3513856908642847,0.4198480094355967,0.6626748498392803
绿宝调和油,26,0.0,0.0,1.0
绿茶南瓜子,26,0.0,0.0,1.0
绿豆,26,0.0904853405247614,0.1063484550241029,0.0802338806682426
罗氏虾,110,2.4213503522019515,2.7019988637752235,0.0590277174185955
罗非鱼,303,0.2405599685101731,0.2876140021203704,0.7122232974274435
羊上脑,353,1.3896277682714382,1.7058986917691343,0.4758337578280989
羊头,353,0.0576586771455479,0.1307112234878919,0.0713205703598977
羊宝,298,1.713867245094001,2.0839202920958733,0.6826759934878478
羊小腿,353,0.4631625507158351,0.5495665144987211,0.2694890553699052
羊尾巴油,353,0.0837813642900944,0.1058489621338365,0.5121874273192052
羊心,353,0.3005887378354052,0.4108201041732323,0.2472114241207732
羊排骨,353,1.177492231665482,1.353941578169571,0.2972096116100856
羊肉片,353,1.5602699726740183,1.742230035982259,0.3604870492044155
羊肚,353,0.1864923656918576,0.2275829771211027,0.7796630430013417
羊肝,353,0.0072591215955076,0.0260126358379845,0.0336093990754972
羊肠,353,0.1071277898604198,0.1367468312094762,0.3399942218797899
羊腩,353,0.9443437079370212,1.066381940665087,0.6690836930975004
羊腰子,353,0.6384552480895518,0.792548497016161,0.7963799453291084
羊腰窝,353,1.1107035515844466,1.3713995454697492,0.5807812055313054
羊腱子肉,353,0.948543333237992,1.086200115303212,0.5958031149401424
羊蝎子,713,5.4885762113740215,5.754323884967072,0.0222881206207014
羊蹄,353,0.1772203609521793,0.2513955501409989,0.2542372881355744
羊里脊,353,1.3939127198591623,1.701056961939515,0.4904450622997636
羊鞭,298,1.1232739947151351,1.337985742090137,0.6875443397181114
羊骨头,353,0.0640198794104217,0.0790627365449589,0.431652367406058
美杏仁,26,0.3398313599359568,0.4036814852821173,0.6799996825148189
老家辽星长粒香,13,0.0496866815404016,0.0563050586810427,0.7046124831901046
肉鸡,353,0.2213062386880941,0.2410576508428049,0.049754122019765
肥牛,353,1.3520733378884937,1.5368735184453208,0.0263522041763263
肥膘肉,353,0.2735600437479744,0.3189583118918735,0.0525836843670032
胖头鱼,613,1.020715392377613,1.177062233948602,0.0084885462848246
胡桃,26,0.5663855998932606,0.6728024754701959,0.6799996825148186
腔排骨,353,0.9987352684208072,1.3106996336394727,0.0047822054057828
芥兰,252,1.0165535591863584,1.2218916147214811,0.1277735039106858
芦笋,27,2.5133060658787723,3.1226946930092785,0.5750961778690664
芦荟,27,1.5553115879986377,2.0480058815938484,0.2316700245951957
花生,26,0.1830155075273467,0.2121746461597914,0.0123416665389014
花生米,26,0.5551633132051518,0.6007761260037946,0.0053910802855051
花蛤,303,0.1096699568519959,0.1901724495601438,0.4569420889288806
花螺,221,1.7724023973028675,2.1824306109179843,0.4205714393663058
苋菜,252,1.904744839091817,2.119936991694097,0.0214380350872677
苤蓝,27,0.5134793121370304,0.5813409838292745,0.188902385248987
苦菊,252,1.027917331993742,1.2656265094056165,0.0031931145694534
茼蒿,252,3.039809991938855,3.769404494905209,0.0601384706413884
荆芥,146,1.0246009061228458,1.2428862729844068,0.2006279233467844
草鱼,923,0.673335872209519,0.7484953355763369,0.0581628394135153
荔浦芋头,27,0.2822407520394098,0.3748709832321156,0.5257171425157307
荞麦面,26,0.022347032221937,0.045327359091049,0.1111110592344455
荠菜,136,1.0695269556744746,1.396306742889468,0.0312529769535497
荷兰豆,27,1.006513891922791,1.2569110943052786,0.5287672713739656
莜麦面,26,0.0,0.0,1.0
莲子,26,0.5214085144835993,0.7127144368417462,0.0054099258674302
菊花菜,252,1.2231216123087183,1.6994181455280923,0.153978743383941
菊苣,27,5.601217243275409,6.8932406292184485,0.394452788521563
菜心,252,0.8628741362664892,1.094294452045456,0.0120765895709697
菠菜,252,1.2151699718203095,1.41192103883525,0.0002621118016427
菠萝蜜,26,0.3466789511243008,0.5459642180524135,0.0300842218143813
葡萄干,26,0.2614901458164451,0.4163489994680587,0.0773053007398094
葵花籽,26,0.6861722020850558,0.7851620661251835,0.3849421687661143
蒿子秆,252,1.1392696317292776,1.4330286080311394,0.0013168381196511
蓝莓,17,1.8025287434116457,2.4684155165244155,0.2822018951281303
薄皮核桃,26,0.1132771199786521,0.1345604950940392,0.6799996825148185
薏仁米,26,0.0,0.0,1.0
虹鳟鱼,303,0.3948080380372718,0.4739295671886341,0.8797828445076208
虾仁,267,1.282024166121324,1.5944226259201646,0.7640285642051753
蚕蛹,303,4.638891185507932,5.689758223764697,0.1136450784488157
蚕豆,59,0.6062702507988506,0.6746079561361831,0.7423454812242545
蚕豆仁,27,1.7517615461935618,2.0377570198217363,0.5476227782091667
蛇果,26,0.4525505242963389,0.5357074620546416,0.6382281402459804
蛏子,303,1.0582953475956405,1.4301717858849992,0.263890032450862
西柚,26,1.4786982248520708,1.6686624359105937,0.0042071051073703
西洋菜,27,0.3993062617223689,0.4768236484762477,0.6911325093259166
话梅,26,0.7929398398505647,0.941923465658274,0.6799996825148189
豆尖,27,1.8167104803942984,2.150168574317453,0.4275081723881975
豇豆,26,0.0,0.0,1.0
豌豆苗,252,1.3525258891431549,2.0971437015168104,0.0585729145557624
象拔蚌,205,4.359882645694995,7.069296151019922,0.1658643395104189
赤贝,259,0.0,0.0,1.0
车厘子,15,18.574045077105573,29.524687979103543,0.1186330176095796
通脊,353,0.6955163628075397,0.8425407068544255,0.018776651286518
释迦,12,3.0694444444444446,3.6910990666681993,0.4195601851851851
金手指,2,0.0,0.0,1.0
金果,24,2.272653761222128,2.6628230053805115,0.5598531462299745
金鲳鱼,613,1.720679103346746,2.271211854922752,8.148156997489497e-05
金龙鱼东北大米,26,4.440892098500626e-16,4.440892098500626e-16,0.0
金龙鱼大豆油,26,1.0833518172978367,1.4792492279482787,0.0380257815744163
金龙鱼调和油,26,0.3172119200344476,0.4712371738696558,0.2919076205246119
金龙鱼非转基因大豆油,26,0.3982822648954939,0.5159584131332732,0.347970852028581
金龙鱼非转基因玉米油,26,0.5647430675025208,0.9273266361229732,0.52076187099531
金龙鱼非转基因葵花籽油,26,0.7465203583045403,1.354785732103714,0.4089506248325
钉螺,303,0.7555295186318551,0.7991195687111416,0.1361774433752571
银芽,27,0.276735789412896,0.43427878666734,0.1393553110709963
长寿果,26,0.2304356703452654,0.2815380367050638,0.3911109285052556
青柚,26,0.0,0.0,1.0
青苹果,26,0.589312319700483,0.7144078029043005,0.6626586438690083
青蒜,252,0.7925155375900109,0.9887818327363926,0.00984700029377
青蛤,303,0.4385038255066518,0.5106452252094636,0.6791080785690271
青豆,59,0.4082583965039868,0.4897094469457398,0.7535017290099942
青豌豆,26,0.0,0.0,1.0
青鱼,303,0.0815240519400631,0.120942849839952,0.2271043917740949
非转基因九三大豆油,26,0.718934911242603,0.8693637877298713,0.765742166299296
面包蟹,303,6.088495384738123,8.236831783368457,0.8522111875970092
韭黄,27,0.6737161991946978,0.7699228142572004,0.3545370410797501
首农双河秋田小町,26,4.440892098500626e-16,4.440892098500626e-16,0.0
首农双河长粒香大米,26,4.440892098500626e-16,4.440892098500626e-16,0.0
香椿,29,3.5787440920195923,4.422472752790495,0.7939016768214661
香芋头,27,0.5785002230440958,0.7196244929060992,0.665578996375885
香芹,252,0.7021720353820587,0.8637020254573792,0.0189598218693118
香葱,252,0.4797326498952756,0.7574841947271167,0.1923041121019768
香蕉干,26,0.0763211519761941,0.1003692289037925,0.7892452794781731
香蕉西葫,27,2.267165816755675,2.722521157726153,0.5515820298622144
马蹄笋,23,1.520776222901897,1.7231853075182673,0.0051960338563833
高山娃娃,27,0.5922113671305815,0.8199546184438975,0.0093474580532573
高粱米,26,4.440892098500626e-16,4.440892098500626e-16,0.0
鱼腥草叶,27,0.733765695734376,0.9290261923917956,0.2010255661925734
鱼腥草根,27,1.0620799092089177,1.3125874286685018,0.3006772174231228
鱿鱼,613,2.8021656922204863,2.961867618142577,0.0756302305809032
鲁花花生油,26,0.4277316071749908,0.5246335006580353,0.7235327643854557
鲁花非转基因大豆油,26,0.1787762577754955,0.3626188727283906,0.1111110592344527
鲍鱼,923,2.48897553722936,2.9649418028030685,0.0105363927750546
鲍鱼果,26,0.0,0.0,1.0
鲐鲅,303,0.1464472004420153,0.1631050309762965,0.601920318967672
鲟鱼,303,0.8141913849837042,1.1090178495780263,0.5856745231421209
鲢鱼,613,0.3427278460969372,0.3702801784303208,0.0288364002111126
鲤鱼,613,0.361861797994988,0.4265918660601256,0.1563009665926188
鲫鱼,923,1.1279319106789405,1.3460932774731271,0.0100731346038476
鲶鱼,303,0.0,0.0,1.0
鲽鱼,269,0.1413175599042841,0.1767864122680756,0.2786188673854539
鳕鱼,303,0.0,0.0,1.0
鸡头,353,0.0,0.0,1.0
鸡心,353,0.1987932591099423,0.2275855680026898,0.5892602381396346
